	comment	label	label_id
3710	ضمن تشکر از رستوران سیب، متاسفانه سالاد کهنه بود، تاریخش مال روز قبل بود و بیشتر برگ‌های کاهو و ریحون داخلش پلاسیده بود و قابل خوردن نبود، دو بار تا حالا اینطوری بوده سالادم، لطفا حتما رسیدگی کنید، پیتزا خوشمزه ولی کمی سرد بود اما سیب زمینی خیلی تازه وخوشمزه بود.	HAPPY	0
3711	درون جوجه‌ها خام و قرمز خونی بود …روشون هم سوخته بود …برنج شون هم یه برنج معمولی و مضخرف	SAD	1
3712	اسفناج نداشت عملا. فقط بیکن بود	SAD	1
3713	من دستکش لاتکس ۲۰۰ عددی سفارش دادم اما بسته ۱۰۰ عددی برای من ارسال شده!!!	SAD	1
3714	من دفه اولی بود که این غذا میخوریم و انتظارم بیشتر از چیزی بود که تست کردم، مایل به خرید مجدد نیستم فقط برای منی که خیلی غذا سفارش میدم شاید جنبه تنوع غذاییش خوب بود و اینکه کم نمک بود	SAD	1
3715	غذا یکم سرد بود ولی طعم خوبی داشت و زود هم ارسال شد	HAPPY	0
3716	بالای یک ساعت زمان برد در صورتی که فقط ۶دقیقه فاصله است با مبدا من معجون بزرگ سفارش دادم اما کوچک ارسال شد و بستنی آب شده بود و داخل پلاستیک ریخته بود خیلی ناراضی ام و پشیمون بابت سفارشم برای دو اسکوپ بستنی معمولی ۲۳هزار تومان پرداخت کردم	SAD	1
3717	سالاد تاریخ بسته بندی نداشت. در حالیکه تاریخ انقضا داشت! حجم سیب زمینی تنوری و سالاد نسبت به قبل کمتر شده بود	HAPPY	0
3718	ما مهمان داشتیم سفارش دادیم ولی ۲ تا از سفارشمونو نداشتن نزاشتن برامون پولشو فرستادن. حداقل میگفتن ک موجود ندارم چیز دیگه بجاش سفارش میدادیم	SAD	1
3719	با تشکر از شما من پیتزا مخصوص باروژ رو قبلا خورده بودم ولی این بتر کیفیتش پایین بود و اصلا پنیر روی پیتزا حرارت نخورده بود سفید و نپخته بوداصلا راضی نبودن نسبت به قیمتش خوب نبود	SAD	1
3720	ترد و تازه البته سوخاری‌ها یه کم زیادی برشته میشن ولی بازم عالی	HAPPY	0
3721	عالی عالی عالی با اختلاففففففففف	HAPPY	0
3722	کیفیت جوجه نسبت به قیمت اصلا خوب نبود … تاکید کرده بودم کاملا پخته باشد نصف جوجه خوب نپخته بود طعم جوجه هم خوب نبود امیدوارم از رنگ استفاده نکرده باشید …	SAD	1
3723	یخورده چیدمان مخلفات همبرگر اوصولی نبود بازش کردم همش ریخت	HAPPY	0
3724	کیفیت کاملا پایین مرغ و سس پر از سرکه	SAD	1
3725	مثل همیشه همونطور که خواسته بودم برشته و هوا داده شده بود. عالی. اسنپ هم مثل همیشه عالی	HAPPY	0
3726	کیک سیب گردو مثل همیشه عالی بود	HAPPY	0
3727	نون‌های باکیفیت و تازه، به موقع سر میز صبحانه چی از این بهتر	HAPPY	0
3728	خمیر پیتزا کامل نپخته بود ولی روی پیتزا برشته شده بود. چون مشتری همیشگی هستم گفتم اطلاع بدم. ممنون	SAD	1
3729	بسیار عالی و خوشمزه. مرخ سوخاری کم روغن و کریسپی.	HAPPY	0
3730	نوشابه را نیاورده بود و غذا سرد بود.	SAD	1
3731	من یه رژیم دارم که برام خوردن خیلی چیزا ممنوع هست همیشه از بوکا راضی بودم و احتمالا این مورد هم باعث نخواهد شد از لیست رستورانای محبوبم حذف بشه ولی من سینه مرغ با سبزیجات بخار پز سفارش دادم ٢تیکه مرغ که روش پنیر بود و سالاد و سیب زمینی سرخ کرده اومد و متاسفانه من وقت نداشتم اون زمان تغییر رو درخواست کنم برای همین از شب قبل پیش سفارش گذاشته بودم و الان من گشنمهههههههه	SAD	1
3732	متاسفانه بجای شیرینی نوتلا، نیم کیلو شیرینی بسیار خشک و مانده نوتلا رژیمی ارسال کردند، علیرغم تماس با پشتیبانی اعلام کردند که این رژیمی نیست و سفارش درسته، دوست عزیز اگر کالایی رو ندارید یا شیرینی کیفیت مناسبی ندارد دلیلی ندارد حتما سفارش بگیرید یا ارسال کنید، من تا الان چندین بار شیرینی نوتلایی سحر سفارش دادم که خامه داره در لایه‌های میانی ولی رژیمی کیک خشک هست با رویه نوتلا! عدم پذیرش و پاسخگویی نیز واقعا تاسف آور بود	SAD	1
3733	کیفیت غذا عالی بود مثل همیشه. همیشه هم پیک سر وقت میرسید. اینبار بالای ۱ ساعت زمان برد. و به دلیل محدود بودن ساعت نهار در محل کار موفق به خوردن نشدم. والا هزینه اکسپرس قبلا کمتر بود الان با اینکه بیشتر شده کیفیت اکسپرس اصلن خوب نیست. من که از اسنپ اکسپرس راضی نیستم بابت امروز.	HAPPY	0
3734	انصافا هم کیفیت عالی هم قیمت مناسب و هم سرعت عمل فوق العاده مشتری ثابتم یه بار دو بار خرید نکردم ک الکی تعریف کرده باشم همین خوب بودن و کیفیت رو حفظ کنید	HAPPY	0
3735	آب شاتوت خیلی خوشمزه بود، ولی عجیب آب‌هندونه بی‌مزه بود، شاید برای فصله	HAPPY	0
3736	پیتزا و سیب زمینی سرخ کرده هر دو خمیر بودند. مزه روغنی سیب زمینی واقعا بد بود.	SAD	1
3737	درسته که نوشته‌شده کاور و تزیین رولت وانیلی ممکنه متفاوت باشه، اما واقعا انتظار تزیین نارگیلی رو نداشتم. خیلی‌ها نارگیل رو دوست ندارن و حتی بهش حساسیت دارن. کاش مشخص‌تر اعلام بشه قراره چه رولتی بخریم.	HAPPY	0
3738	عالی بود ا سطح توقع بالاتر هم کیفیت هم بسته بندی ظرف بستنیا، برای مشتری ارزش قائل میشن	HAPPY	0
3739	ممنون از اسنپ فود و سوپر مارکت صدرا	HAPPY	0
3740	عاااللی داااغ و خوشمزه	HAPPY	0
3741	سلام، من یادداشت گذاشته بودم که غذا در ساعت خاصی به دستم برسه اما متاسفانه پیک تماس گرفت و گفت اگر میخواهید دیرتر به دستتون برسه باید دیرتر سفارش بدید.	SAD	1
3742	اسپاتگی ۱٫۷ تک ماکارون۷۰۰گرمی بود در سفارش ولی زر ماکارون ۵۰۰ گرمی آوردن و قیمتش هم مغایرت دارد.	SAD	1
3743	بسیار عالی امیدوارم همیشه موقق باشین	HAPPY	0
3744	تمامی شیرینی‌ها صدمه دیده و قاطی شده بود. سرویس افتضاح و پشتببانی هم از اون بدتر!	SAD	1
3745	من کراکف پنیری و هات رویال سفارش دادم کیفیت و اندازه جفتش مثل همیشه عالی بودددددد خیلی هم داغ و تر و تمیز دلیور کردن	HAPPY	0
3746	بازم مثل همیشه عالی	HAPPY	0
3747	گرم، به موقع، تازه	HAPPY	0
3748	نمیدونم چرا هربار ازین رستوران سفارش ثبت میکنم باید دوبار گزارش تاخیر بیاد	HAPPY	0
3749	گوشت هات داگش واقعا جالب نبود. رنگش به سفیدی میزد	SAD	1
3750	اصلا در حد یک ساندویچ ۴۰۰۰۰ تومانی نبود مواد داخلش کم بود این اولین و آخرین سفارشم از اینجا بود	SAD	1
3751	سلام متاسفانه قیمه سیب زمینی سفارش دادم قیمه بادمجان برام فرستادن من به بادمجان حساسیت دارم نمی‌توانم بخورم واقعا متاسفم برای سرویس دهی تون	SAD	1
3752	سریع و زود رسید. واقعا متشکرم.	HAPPY	0
3753	با تاخیر زیادی به دستم رسید، با اینکه نزدیکیم و ٥ دقیقه راه بینمونه؛ تایم ناهاری محل کارم تموم شده بود و مجبور شدم به سختی غذا بخورم. مرسی از جبران اسنپ فود	SAD	1
3754	آبمیوه یک لیتری سفارش دادم ۱ لیتری ۲ تا دو تا کوچیک آوردن جلو مهمونا بدجور خجالت کشیدم متاسفم	SAD	1
3755	چیپس و پنیر به منو اضافه شود	HAPPY	0
3756	اگر بخوام منصفانه نظر بدم به نسبت فیله استریپس‌های دیگه‌ای که خورده بودم کیفیتش پایین بود. حجم غذاش خوب بود ولی فیله هاش یه خورده سفت بود و انگار تازه نبودن یا شایدم توی روغن مونده سرخ شده بودن‌. سالادشم مونده بود.	SAD	1
3757	سالاد سزار تازه نبود ولی چیکن استرپس خوب بود	SAD	1
3758	یه نوشابه کم گذاشتند سرویس یه نفره فرستادن پیک هم تماس گرفته که بیایید پایین تحویل بگیرید	SAD	1
3759	اسفناجش بینظیره. خیلی عاااالیه	HAPPY	0
3760	خوب بود و کاملا به موقع آمد (البته ساعت ۱۰ شب بود که احتمالا خیابان‌ها خلوت‌تر است)	HAPPY	0
3761	پیتزا شور بود و کمی سرد.	SAD	1
3762	دیر رسید، گذاشتمش تو ماکروویو ولی خوشمزه بود	HAPPY	0
3763	کیفیت و طعمش عالی بود.	HAPPY	0
3764	پیتزا کنارتش سوخته بود و خیلی بی کیفیت بود	SAD	1
3765	بوفالو برگر خیلی تند در کل کیفیت عالی بود ولی خواهشا انقد تندش نکنید	HAPPY	0
3766	اصلا اون چیزی که فکر می‌کردم نبود و ۱۸ هزار تومان خیلی گرون بود برای یه سیب زمینی همین سیب زمینی میشه از رستوران‌های دیگه ۱۳ هزارتومان خرید	SAD	1
3767	مزه غذا بد بود	SAD	1
